s_no,tick,change_pct,volume
21,1066,-1.786,4665
21,1067,0.909,4627
21,1068,0.901,3796
21,1069,0.893,3717
21,1070,-0.885,4536
21,1071,-1.786,4176
21,1072,0.909,3846
21,1073,0.000,3285
21,1074,0.000,4204
21,1075,-0.901,3028
21,1076,-0.909,4205
21,1077,0.917,3658
21,1078,-0.909,4252
21,1079,0.000,3473
21,1080,1.835,4430
21,1081,-0.901,3635
21,1082,0.000,3450
21,1083,0.000,3297
21,1084,0.000,3041
21,1085,0.000,3523
21,1086,0.000,3311
21,1087,0.000,3694
21,1088,0.909,4191
21,1089,0.000,3237
21,1090,0.901,3962
21,1091,0.000,3606
21,1092,-0.893,4035
21,1093,-0.901,3904
21,1094,0.909,4055
21,1095,0.000,3757
21,1096,-1.802,4440
21,1097,0.917,4045
21,1098,0.000,2996
21,1099,-1.818,4361
21,1100,2.778,6024
21,1101,0.901,3864
21,1102,0.000,3889
21,1103,0.893,3854
21,1104,0.000,3691
21,1105,0.000,3493
21,1106,-0.885,3756
21,1107,0.893,3914
21,1108,-0.885,4039
21,1109,-0.893,3634
21,1110,0.901,3644
21,1111,0.000,3871
21,1112,0.000,3492
21,1113,-0.893,4183
21,1114,0.000,3511
21,1115,0.901,3965
21,1116,0.893,3860
21,1117,-0.885,3608
21,1118,0.000,3563
21,1119,0.893,4151
21,1120,0.000,3832
21,1121,0.885,4592
21,1122,0.000,3773
21,1123,1.754,4732
21,1124,1.724,5233
21,1125,-1.695,4620
21,1126,0.000,3473
21,1127,0.862,3676
21,1128,-1.709,4396
21,1129,0.870,3172
21,1130,-0.862,4056
21,1131,2.609,5133
21,1132,-0.847,3532
21,1133,1.709,5096
21,1134,0.840,4278
21,1135,0.000,3372
21,1136,-0.833,4456
21,1137,0.840,4844
21,1138,-0.833,3660
21,1139,0.000,3258
21,1140,0.000,3930
21,1141,-1.681,4594
21,1142,-0.855,4196
21,1143,0.862,3395
21,1144,0.855,4629
21,1145,0.847,4016
21,1146,0.000,2961
21,1147,-0.840,3317
21,1148,0.000,3153
21,1149,0.000,4069
21,1150,0.000,3558
21,1151,1.695,4654
21,1152,1.667,5128
21,1153,-0.820,3671
21,1154,0.000,3947
21,1155,-0.826,3845
21,1156,-1.667,5068
21,1157,0.000,3471
21,1158,-0.847,3356
21,1159,-0.855,4435
21,1160,-0.862,3449
21,1161,1.739,5213
21,1162,0.855,3729
21,1163,0.000,3351
21,1164,0.847,3670
21,1165,0.000,3738
21,1166,-0.840,3661
21,1167,-0.847,3493
21,1168,0.000,3289
21,1169,1.709,4320
21,1170,-0.840,3974
21,1171,-1.695,5058
21,1172,-0.862,4020
21,1173,0.000,3545
21,1174,0.000,3737
21,1175,-0.870,4197
21,1176,0.877,4050
21,1177,0.000,3462
21,1178,0.000,3275
21,1179,0.870,4097
21,1180,0.862,3387
21,1181,-0.855,3158
21,1182,0.862,4467
21,1183,0.000,4294
21,1184,0.000,3629
21,1185,0.855,3866
21,1186,-1.695,4402
21,1187,0.862,3954
21,1188,0.000,3733
21,1189,-0.855,4270
21,1190,0.000,4016
21,1191,0.862,3729
21,1192,0.000,3452
21,1193,-0.855,4071
21,1194,0.000,3693
21,1195,-2.586,5638
21,1196,0.000,4136
21,1197,-1.770,4805
21,1198,0.901,3576
21,1199,-0.893,4211
21,1200,-0.901,3818
21,1201,-0.909,3929
21,1202,1.835,4537
21,1203,0.000,3107
21,1204,0.000,4040
21,1205,-0.901,4035
21,1206,0.909,2909
21,1207,0.000,3433
21,1208,-0.901,3734
21,1209,0.000,3453
21,1210,0.000,3308
21,1211,-0.909,4039
21,1212,0.000,3035
21,1213,-0.917,4578
21,1214,0.000,3072
21,1215,-0.926,3464
21,1216,-0.935,4121
21,1217,-0.943,4040
21,1218,0.952,3427
21,1219,-1.887,4099
21,1220,0.000,3223
21,1221,0.962,4100
21,1222,0.000,3506
21,1223,0.000,3871
21,1224,0.952,3719
21,1225,0.943,4648
21,1226,-1.869,5074
21,1227,0.952,4127
21,1228,0.943,4044
21,1229,-0.935,3470
21,1230,-0.943,4226
21,1231,-0.952,4308
21,1232,-0.962,4797
21,1233,0.000,3276
21,1234,0.000,3507
21,1235,-1.942,4860
21,1236,-0.990,4304
21,1237,-1.000,3536
21,1238,0.000,3708
21,1239,-2.020,4687
21,1240,-1.031,4229
21,1241,2.083,4688
21,1242,0.000,3535
21,1243,0.000,3191
21,1244,0.000,3858
21,1245,1.020,4024
21,1246,0.000,3821
21,1247,1.010,4590
21,1248,1.000,3502
21,1249,-0.990,3683
21,1250,0.000,4301
21,1251,-1.000,3925
21,1252,0.000,4038
21,1253,0.000,3946
21,1254,1.010,3423
21,1255,0.000,3270
21,1256,0.000,3051
21,1257,-2.000,4279
21,1258,0.000,3147
21,1259,1.020,3984
21,1260,0.000,3495
21,1261,1.010,4753
21,1262,0.000,3198
21,1263,-1.000,4421
21,1264,0.000,3854
21,1265,1.010,4096
21,1266,1.000,4027
21,1267,-0.990,3334
21,1268,0.000,3360
21,1269,1.000,4034
21,1270,0.000,4042
21,1271,0.000,3559
21,1272,0.000,4012
21,1273,0.000,3543
21,1274,0.000,3023
21,1275,-0.990,4073
21,1276,0.000,3049
21,1277,-1.000,4315
21,1278,-1.010,4402
21,1279,1.020,4212
21,1280,0.000,3623
21,1281,0.000,3835
21,1282,0.000,2964
21,1283,-1.010,3856
21,1284,-1.020,5279
21,1285,-1.031,3822
21,1286,1.042,3970
21,1287,-1.031,3253
21,1288,0.000,3494
21,1289,1.042,4256
21,1290,0.000,3897
21,1291,1.031,3897
21,1292,1.020,4154
21,1293,1.010,4189
21,1294,1.000,4866
21,1295,0.000,3832
21,1296,0.000,3446
21,1297,0.990,4524
21,1298,0.000,3959
21,1299,0.000,3636
21,1300,0.000,3877
21,1301,0.000,3373
21,1302,-0.980,3305
21,1303,0.000,3503
21,1304,-0.990,3862
21,1305,2.000,4663
21,1306,0.980,4499
21,1307,-1.942,4987
21,1308,0.000,3568
21,1309,0.000,3774
21,1310,-0.990,4211
21,1311,-1.000,4238
21,1312,-1.010,3846
21,1313,0.000,4072
21,1314,3.061,5955
21,1315,-0.990,4101
21,1316,-1.000,4476
21,1317,1.010,4446
21,1318,2.000,4255
21,1319,-1.961,4865
21,1320,0.000,3706
21,1321,-1.000,3303
21,1322,1.010,4038
21,1323,1.000,3815
21,1324,0.000,3106
21,1325,0.000,3058
21,1326,0.990,3713
21,1327,1.961,4770
21,1328,0.962,4607
21,1329,0.000,3653
21,1330,0.952,4610
21,1331,0.000,3571
21,1332,0.943,3349
21,1333,0.000,3807
21,1334,0.000,3081
21,1335,-2.804,5502
21,1336,1.923,4986
21,1337,-0.943,4041
21,1338,0.000,3344
21,1339,-0.952,3730
21,1340,0.962,3774
21,1341,1.905,4663
21,1342,-0.935,3533
21,1343,0.943,3187
21,1344,0.000,3556
21,1345,0.000,3660
21,1346,-0.935,3476
21,1347,0.000,4107
21,1348,0.000,3713
21,1349,0.000,3835
21,1350,-0.943,3842
21,1351,0.952,3969
21,1352,0.000,3788
21,1353,1.887,4359
21,1354,-0.926,3506
21,1355,1.869,4822
21,1356,-0.917,4719
21,1357,-0.926,3635
21,1358,0.935,4052
21,1359,0.000,3084
21,1360,1.852,3911
21,1361,-1.818,4410
21,1362,0.926,3755
21,1363,0.000,3753
21,1364,-0.917,3417
21,1365,1.852,4546
21,1366,0.000,3658
21,1367,0.909,3614
21,1368,0.000,3505
21,1369,0.901,3420
21,1370,0.000,3153
21,1371,0.893,4433
21,1372,0.885,3754
21,1373,-0.877,4314
21,1374,0.885,4480
21,1375,0.000,3561
21,1376,0.877,3940
21,1377,0.870,3916
21,1378,0.000,3088
21,1379,0.000,3665
21,1380,-1.724,5030
21,1381,0.000,3714
21,1382,0.000,3435
21,1383,0.000,2951
21,1384,0.000,3534
21,1385,-0.877,3783
21,1386,0.885,3844
21,1387,-0.877,3201
21,1388,-0.885,4131
21,1389,0.000,3111
21,1390,0.000,3582
21,1391,0.000,3348
21,1392,0.000,2888
21,1393,0.893,4027
21,1394,-1.770,5086
21,1395,0.901,4131
21,1396,2.679,5355
21,1397,0.870,3999
21,1398,0.862,4142
21,1399,-1.709,4073
21,1400,-1.739,4787
21,1401,0.000,3168
21,1402,0.885,3879
21,1403,1.754,3965
21,1404,-1.724,4552
21,1405,-0.877,3739
21,1406,0.885,3268
21,1407,0.877,3617
21,1408,0.000,4098
21,1409,0.000,3160
21,1410,0.870,3487
21,1411,-1.724,4574
21,1412,0.000,3250
21,1413,0.000,3604
21,1414,0.877,3932
21,1415,-0.870,3695
21,1416,0.877,3521
21,1417,-0.870,3326
21,1418,0.000,3641
21,1419,0.877,3580
21,1420,0.870,4073
21,1421,0.862,3727
21,1422,0.855,4113
21,1423,0.000,3083
21,1424,-0.847,4623
21,1425,-0.855,3441
21,1426,-0.862,3874
21,1427,0.000,3174
21,1428,0.870,3537
21,1429,-1.724,4449
21,1430,0.000,3049
21,1431,0.877,4003
21,1432,0.870,4111
21,1433,0.000,3762
21,1434,0.862,3951
21,1435,-1.709,3940
21,1436,1.739,4778
21,1437,0.855,3956
21,1438,0.000,3561
21,1439,-0.847,3494
21,1440,-0.855,4109
22,1,0.612,3952
22,2,0.811,4276
22,3,0.805,3465
22,4,-0.200,3018
22,5,-1.000,4243
22,6,1.010,3956
22,7,-1.400,4851
22,8,-1.420,4435
22,9,-0.823,3635
22,10,-1.452,4211
22,11,-0.421,3827
22,12,0.846,4059
22,13,2.306,5496
22,14,-0.615,4090
22,15,0.412,3807
22,16,1.027,3738
22,17,-0.203,3487
22,18,0.204,3819
22,19,-1.016,3919
22,20,1.232,3955
22,21,0.000,2909
22,22,0.609,3707
22,23,0.000,3739
22,24,0.202,3549
22,25,0.201,3329
22,26,-2.209,5403
22,27,-0.205,3413
22,28,-0.823,3724
22,29,0.830,3952
22,30,-0.823,4456
22,31,-1.037,3645
22,32,-0.419,3237
22,33,0.000,3080
22,34,-1.053,4584
22,35,0.213,3313
22,36,0.849,3729
22,37,-0.421,3466
22,38,0.000,3817
22,39,1.691,4649
22,40,-0.624,4070
22,41,-0.418,3371
22,42,1.050,3902
22,43,-0.208,3541
22,44,-0.417,3284
22,45,-0.209,3842
22,46,-0.629,3436
22,47,0.211,3514
22,48,-1.263,4725
22,49,0.000,3566
22,50,-0.853,4422
22,51,0.645,4035
22,52,1.068,4068
22,53,0.211,3833
22,54,-0.211,3710
22,55,-0.423,3501
22,56,-0.425,3271
22,57,-0.853,3897
22,58,0.430,3964
22,59,-0.214,2993
22,60,0.429,3485
22,61,0.000,3047
22,62,0.214,3624
22,63,-0.426,3966
22,64,0.428,3726
22,65,1.066,3800
22,66,-0.844,4241
22,67,0.851,3868
22,68,-1.899,5305
22,69,-0.430,4160
22,70,0.432,3508
22,71,-0.215,3656
22,72,-0.216,3679
22,73,-0.864,3578
22,74,0.871,3477
22,75,1.080,3830
22,76,-0.855,4113
22,77,-0.431,3182
22,78,-0.216,3855
22,79,-1.085,4247
22,80,-0.219,3548
22,81,-0.879,4273
22,82,-0.443,3857
22,83,-1.559,4468
22,84,-0.452,3656
22,85,0.000,3321
22,86,0.909,3665
22,87,0.000,3203
22,88,-0.901,4414
22,89,-1.136,3735
22,90,-0.230,3044
22,91,0.230,3328
22,92,-2.759,5514
22,93,-0.709,3827
22,94,1.667,4156
22,95,-0.468,3540
22,96,0.000,3818
22,97,-1.647,4911
22,98,2.153,5431
22,99,-0.468,3567
22,100,-1.647,4745
22,101,-0.718,4227
22,102,0.723,3741
22,103,0.478,3594
22,104,0.476,3913
22,105,-0.474,4218
22,106,-0.476,3413
22,107,0.478,3326
22,108,-2.619,5702
22,109,1.467,4800
22,110,-0.723,3630
22,111,0.000,3039
22,112,-1.942,4960
22,113,-0.743,3390
22,114,-0.249,3919
22,115,-0.500,3292
22,116,0.000,3275
22,117,0.754,4207
22,118,0.249,3045
22,119,-2.239,5127
22,120,1.272,3977
22,121,2.513,5098
22,122,-0.245,3078
22,123,-1.720,4600
22,124,-1.000,4317
22,125,-1.010,3884
22,126,0.255,3288
22,127,0.000,3679
22,128,-0.254,3857
22,129,-1.276,3882
22,130,0.258,3463
22,131,-0.515,4119
22,132,0.259,3555
22,133,-0.258,4027
22,134,0.518,4130
22,135,0.000,3395
22,136,0.258,2866
22,137,-0.771,4185
22,138,-1.036,4098
22,139,-0.785,4025
22,140,1.583,4322
22,141,-2.338,5201
22,142,-0.266,3681
22,143,0.800,3882
22,144,-1.058,3668
22,145,0.000,3428
22,146,0.267,3452
22,147,1.867,4692
22,148,1.047,3987
22,149,1.036,4167
22,150,-1.538,4469
22,151,1.562,4606
22,152,1.026,4222
22,153,0.508,3828
22,154,-1.010,4459
22,155,0.000,2946
22,156,-1.020,3580
22,157,1.289,4111
22,158,0.000,3426
22,159,1.018,4517
22,160,0.000,3549
22,161,0.504,3613
22,162,0.752,3490
22,163,0.000,2916
22,164,0.000,3808
22,165,-0.498,3930
22,166,-1.500,4221
22,167,-1.777,4821
22,168,1.550,4947
22,169,-0.763,4393
22,170,0.256,3588
22,171,-0.256,2882
22,172,0.000,3043
22,173,2.821,5746
22,174,-0.249,3778
22,175,1.750,4780
22,176,-1.720,4578
22,177,0.750,4223
22,178,0.744,4184
22,179,-0.739,3637
22,180,-0.248,3573
22,181,2.239,5308
22,182,0.243,3293
22,183,0.000,3478
22,184,0.000,2979
22,185,0.485,3371
22,186,-0.483,3383
22,187,-1.456,4766
22,188,-0.739,4168
22,189,0.744,3869
22,190,-0.739,4164
22,191,0.744,4036
22,192,-0.739,3334
22,193,0.000,3450
22,194,1.241,4594
22,195,-1.716,5084
22,196,0.249,3883
22,197,0.995,3779
22,198,-0.739,3984
22,199,1.737,4850
22,200,-0.976,4194
22,201,0.739,3804
22,202,-0.489,3461
22,203,-0.737,3566
22,204,-1.485,4563
22,205,1.005,3770
22,206,0.249,3928
22,207,-0.496,3382
22,208,-0.499,3540
22,209,-1.253,4181
22,210,-0.761,3724
22,211,0.512,3378
22,212,0.000,3442
22,213,0.763,3606
22,214,1.010,3694
22,215,-0.750,4090
22,216,-0.756,3506
22,217,0.000,3088
22,218,-0.761,3855
22,219,-0.256,3675
22,220,0.513,4020
22,221,1.020,4521
22,222,1.010,4146
22,223,-1.000,4702
22,224,0.000,3677
22,225,1.010,4316
22,226,1.000,3910
22,227,0.248,3354
22,228,-0.741,3341
22,229,0.995,3725
22,230,2.463,5264
22,231,-1.683,4235
22,232,0.244,3071
22,233,0.732,4120
22,234,-1.453,3985
22,235,-0.246,3529
22,236,-0.739,3644
22,237,-0.248,3646
22,238,1.493,4042
22,239,0.245,3838
22,240,-0.244,3783
22,241,0.735,4059
22,242,0.243,3777
22,243,0.485,3687
22,244,-1.208,4033
22,245,0.978,4003
22,246,1.453,4883
22,247,-0.239,3193
22,248,-0.478,3209
22,249,0.481,3589
22,250,0.478,3764
22,251,-0.476,4112
22,252,-0.239,3412
22,253,0.000,3018
22,254,0.719,3870
22,255,0.952,3943
22,256,0.236,3437
22,257,0.235,3704
22,258,1.878,4311
22,259,0.230,3742
22,260,0.690,3343
22,261,-0.913,4013
22,262,1.152,4507
22,263,0.911,3603
22,264,0.000,3008
22,265,-0.226,2880
22,266,0.000,3112
22,267,-0.679,4234
22,268,0.228,3947
22,269,0.000,3728
22,270,-0.455,4020
22,271,-0.228,2986
22,272,0.229,3803
22,273,-1.826,4764
22,274,-0.465,3983
22,275,1.168,3917
22,276,0.000,3225
22,277,0.231,3198
22,278,0.230,3545
22,279,0.460,3916
22,280,-1.144,4696
22,281,0.231,3468
22,282,1.617,5098
22,283,1.591,4173
22,284,0.671,3950
22,285,0.222,3481
22,286,0.443,3774
22,287,-0.883,3867
22,288,0.668,3891
22,289,-0.221,3563
22,290,0.887,3600
22,291,0.659,3639
22,292,-0.655,3672
22,293,2.418,5641
22,294,-0.429,3259
22,295,-0.647,4070
22,296,-0.217,3033
22,297,0.870,3980
22,298,-1.293,4387
22,299,1.528,4604
22,300,-1.075,3681
22,301,0.870,3863
22,302,-0.862,4162
22,303,-0.217,3674
22,304,1.307,4644
22,305,1.075,4492
22,306,0.426,3658
22,307,-1.271,3808
22,308,-1.502,4786
22,309,-0.218,3745
22,310,0.873,3983
22,311,0.433,3737
22,312,0.216,3653
22,313,0.000,3319
22,314,0.645,3465
22,315,-0.427,3559
22,316,0.429,3225
22,317,-0.427,3385
22,318,1.073,4261
22,319,1.274,4532
22,320,1.048,3947
22,321,-1.452,3983
22,322,0.632,4052
22,323,-0.837,4209
22,324,2.110,5450
22,325,0.620,3394
22,326,1.643,4799
22,327,-0.606,3469
22,328,0.407,3551
22,329,0.810,3703
22,330,-0.201,3334
22,331,-1.006,4088
22,332,-0.407,3914
22,333,0.816,4114
22,334,-0.202,3392
22,335,0.609,4011
22,336,0.605,3843
22,337,0.401,3480
22,338,-1.796,4414
22,339,0.000,3695
22,340,1.626,5076
22,341,0.400,3977
22,342,-0.398,3131
22,343,0.000,3709
22,344,0.600,3505
22,345,-0.994,3769
22,346,0.000,3428
22,347,0.402,3941
22,348,-1.400,4651
22,349,0.000,3157
22,350,0.406,3457
22,351,0.606,4026
22,352,0.803,4399
22,353,1.394,4835
22,354,-1.179,4282
22,355,-0.795,3980
22,356,-0.601,4030
22,357,-2.016,4601
22,358,0.206,3199
22,359,-0.411,3907
22,360,1.856,5107
22,361,0.202,3505
22,362,1.616,4748
22,363,1.392,4258
22,364,-0.980,3957
22,365,0.396,3717
22,366,1.183,4109
22,367,0.780,4289
22,368,1.741,4489
22,369,0.000,3188
22,370,-0.951,3884
22,371,-0.576,4160
22,372,-0.772,4284
22,373,0.584,3552
22,374,1.354,4264
22,375,0.573,3439
22,376,1.139,4172
22,377,0.375,3725
22,378,-0.187,3628
22,379,0.000,3748
22,380,-1.124,3802
22,381,-0.189,3170
22,382,0.190,3103
22,383,-0.758,3844
22,384,-0.382,3606
22,385,0.383,3557
22,386,0.573,3537
22,387,-0.380,3801
22,388,0.000,3783
22,389,-0.190,3016
22,390,0.000,3438
22,391,1.527,4148
22,392,-1.316,4385
22,393,-2.095,4994
22,394,0.195,3400
22,395,0.583,3863
22,396,-0.193,3219
22,397,-0.774,3778
22,398,-0.585,3477
22,399,-0.196,2869
22,400,0.393,3516
22,401,-0.587,3922
22,402,-0.394,3760
22,403,-0.988,3896
22,404,1.198,3862
22,405,0.789,3576
22,406,0.587,3510
22,407,-1.751,4563
22,408,-0.594,3484
22,409,-0.797,4116
22,410,-0.602,3959
22,411,-0.404,3865
22,412,1.014,4183
22,413,0.000,3190
22,414,1.205,4175
22,415,0.000,3333
22,416,0.000,3153
22,417,-0.397,3844
22,418,-0.199,3105
22,419,0.000,2975
22,420,0.200,3544
22,421,0.598,3639
22,422,-0.792,3788
22,423,-0.399,3825
22,424,0.200,3501
22,425,-0.400,3596
22,426,0.201,3654
22,427,0.802,3865
22,428,-0.199,3687
22,429,-0.797,3466
22,430,-0.602,3376
22,431,1.616,4638
22,432,0.199,2946
22,433,-0.992,4409
22,434,-0.401,3110
22,435,0.201,3821
22,436,-1.004,3911
22,437,-0.406,3583
22,438,-0.611,3683
22,439,-0.410,3618
22,440,-0.412,3975
22,441,0.620,4073
22,442,0.411,3929
22,443,0.818,4484
22,444,2.028,5151
22,445,0.596,4012
22,446,1.186,3764
22,447,-0.586,3621
22,448,1.179,4646
22,449,1.359,3991
22,450,0.766,3860
22,451,-1.141,4670
22,452,0.769,3470
22,453,-1.336,4648
22,454,-0.387,3057
22,455,0.971,4197
22,456,0.962,4122
22,457,0.762,3511
22,458,-0.567,3374
22,459,0.190,3554
22,460,0.190,3453
22,461,-0.379,3284
22,462,0.570,3538
22,463,0.000,2930
22,464,1.701,4477
22,465,1.673,4404
22,466,-1.097,4583
22,467,-1.479,3998
22,468,-0.188,3467
22,469,0.188,3785
22,470,1.126,3991
22,471,-1.113,4170
22,472,-0.938,4048
22,473,1.705,4522
22,474,0.559,3996
22,475,-0.185,3352
22,476,0.371,4058
22,477,0.555,3215
22,478,0.919,4477
22,479,0.364,3447
22,480,0.000,2923
22,481,0.363,3273
22,482,-0.181,3065
22,483,0.362,3894
22,484,-0.542,3809
22,485,-0.544,3616
22,486,0.365,3360
22,487,0.182,3681
22,488,-0.363,3278
22,489,-1.093,3833
22,490,-0.552,4108
22,491,0.000,3685
22,492,-0.370,4050
22,493,0.558,3608
22,494,1.848,4508
22,495,0.000,3310
22,496,1.089,3890
22,497,-0.359,3877
22,498,0.721,3510
22,499,1.968,5233
22,500,0.175,3664
22,501,-1.226,4086
22,502,-1.064,3772
22,503,0.000,3732
22,504,0.538,3246
22,505,0.535,4224
22,506,1.773,4589
22,507,0.174,3753
22,508,0.174,3611
22,509,0.347,3143
22,510,0.173,3385
22,511,0.173,3264
22,512,-0.345,3627
22,513,-1.038,3747
22,514,-0.175,3177
22,515,0.876,4047
22,516,1.910,4910
22,517,1.022,4054
22,518,0.337,3357
22,519,-1.176,4379
22,520,-1.020,3948
22,521,-0.172,2987
22,522,0.172,2975
22,523,1.546,4374
22,524,0.846,4096
22,525,-0.503,3286
22,526,-1.012,4571
22,527,-1.363,4069
22,528,1.382,3929
22,529,-0.511,3697
22,530,1.027,4147
22,531,0.508,3291
22,532,-0.337,3674
22,533,-1.184,4121
22,534,-1.541,4732
22,535,-1.043,4563
22,536,0.879,3781
22,537,-0.697,3821
22,538,0.526,4048
22,539,-0.524,4112
22,540,-0.877,4261
22,541,1.239,4437
22,542,0.874,4016
22,543,0.693,4115
22,544,0.688,4303
22,545,-0.342,3602
22,546,1.201,4254
22,547,0.339,3882
22,548,0.169,3684
22,549,0.337,3612
22,550,-0.672,3486
22,551,0.508,3255
22,552,-0.337,3311
22,553,-1.182,4231
22,554,0.855,3585
22,555,0.339,3318
22,556,0.338,3323
22,557,-1.515,4119
22,558,0.342,3355
22,559,0.341,3239
22,560,-2.207,4885
22,561,0.347,3353
22,562,-0.346,3412
22,563,0.694,4104
22,564,-1.724,5045
22,565,0.175,3402
22,566,1.051,4514
22,567,1.213,4041
22,568,1.541,4129
22,569,-0.506,3223
22,570,-0.847,4093
22,571,-0.513,3841
22,572,0.000,3276
22,573,0.000,3157
22,574,1.890,4523
22,575,-0.843,4201
22,576,-0.170,3792
22,577,-1.193,4744
22,578,-0.862,3554
22,579,-0.348,3139
22,580,-1.745,5144
22,581,0.000,3766
22,582,0.710,4047
22,583,0.529,3821
22,584,-0.175,3235
22,585,-0.176,3233
22,586,0.528,4156
22,587,0.525,3455
22,588,0.174,3654
22,589,-0.174,3457
22,590,-0.523,3212
22,591,0.876,3716
22,592,0.521,3589
22,593,0.691,4056
22,594,-2.058,4841
22,595,-0.175,3138
22,596,0.702,4029
22,597,-1.220,4348
22,598,-0.529,3936
22,599,-0.355,3814
22,600,1.068,3903
22,601,-0.352,3329
22,602,-0.177,3924
22,603,-0.531,3678
22,604,-1.601,5172
22,605,-0.362,3303
22,606,-0.363,3734
22,607,-0.364,3327
22,608,1.097,4272
22,609,-0.542,3468
22,610,-1.091,4116
22,611,-0.368,3574
22,612,-1.292,4009
22,613,-0.187,3364
22,614,1.124,4078
22,615,-1.111,4342
22,616,-0.749,4020
22,617,-1.698,4898
22,618,-0.192,2890
22,619,1.538,4203
22,620,-0.568,3272
22,621,-0.190,3413
22,622,-0.382,3890
22,623,0.766,3420
22,624,-1.711,4905
22,625,-1.741,5188
22,626,0.787,3860
22,627,0.000,3602
22,628,0.586,3915
22,629,-0.583,4108
22,630,1.367,4452
22,631,-2.119,4814
22,632,0.591,4049
22,633,0.391,3196
22,634,-0.390,3181
22,635,-0.391,3987
22,636,0.393,3614
22,637,-0.391,3127
22,638,0.589,3743
22,639,0.781,3621
22,640,-0.388,3441
22,641,-0.584,3395
22,642,-0.391,3647
22,643,0.393,3841
22,644,-1.566,4254
22,645,-0.596,3877
22,646,-0.400,3787
22,647,-0.201,3559
22,648,1.408,4306
22,649,2.183,4644
22,650,-0.194,3854
22,651,0.389,3901
22,652,0.388,3911
22,653,0.386,3281
22,654,0.577,3958
22,655,0.574,4061
22,656,-0.190,3099
22,657,1.524,4745
22,658,-0.188,3801
22,659,-1.316,3835
22,660,-0.952,3986
22,661,-0.192,3657
22,662,0.963,3932
22,663,0.191,3493
22,664,0.190,3348
22,665,0.190,3510
22,666,0.000,3247
22,667,0.569,3951
22,668,-0.566,3444
22,669,-0.569,3573
22,670,1.527,4549
22,671,0.564,3602
22,672,-0.187,3215
22,673,0.375,3519
22,674,0.373,3233
22,675,-1.115,4341
22,676,2.068,4890
22,677,-0.921,4192
22,678,0.000,3644
22,679,0.558,3864
22,680,-0.370,3367
22,681,-1.113,4574
22,682,-0.563,3803
22,683,-0.943,4526
22,684,-1.524,4208
22,685,-0.387,3290
22,686,0.388,3511
22,687,1.741,5030
22,688,-0.760,3511
22,689,0.575,3388
22,690,-2.095,4761
22,691,1.751,5107
22,692,0.765,3651
22,693,-0.949,4165
22,694,-0.575,4228
22,695,-1.349,4313
22,696,0.000,3602
22,697,-0.781,4355
22,698,-0.591,3559
22,699,0.000,2960
22,700,-0.198,3050
22,701,-0.595,3899
22,702,0.200,3889
22,703,1.394,4346
22,704,0.589,3494
22,705,-0.195,3293
22,706,-0.587,3800
22,707,-0.591,3933
22,708,-0.792,4250
22,709,-0.200,3056
22,710,-0.200,3533
22,711,0.401,3519
22,712,0.798,3575
22,713,-0.396,3625
22,714,0.000,3761
22,715,-0.199,3609
22,716,0.598,3666
22,717,-0.198,3689
22,718,-0.397,3672
22,719,-0.398,3159
22,720,-0.200,3538
22,721,0.200,3772
22,722,0.200,3575
22,723,-1.397,4731
22,724,0.607,4265
22,725,-1.207,4193
22,726,0.611,3707
22,727,1.619,4974
22,728,0.598,3803
22,729,0.000,3517
22,730,0.000,2892
22,731,0.792,3416
22,732,0.196,3613
22,733,0.392,3663
22,734,0.977,4222
22,735,-0.387,3212
22,736,0.583,4047
22,737,0.772,4027
22,738,1.533,4393
22,739,-1.698,5067
22,740,0.576,3799
22,741,-0.573,4088
22,742,-1.344,4440
22,743,0.584,3574
22,744,-0.193,3547
22,745,0.581,3281
22,746,-0.578,3240
22,747,1.163,4527
22,748,0.766,4105
22,749,1.331,4757
22,750,-1.313,3946
22,751,0.190,3231
22,752,-0.190,3368
22,753,0.190,3029
22,754,-1.139,4492
22,755,0.000,3641
22,756,-0.384,3143
22,757,0.000,3638
22,758,0.000,3350
22,759,-0.771,3820
22,760,0.000,3351
22,761,0.388,3911
22,762,-0.387,3424
22,763,0.000,3766
22,764,-1.359,4152
22,765,0.000,3398
22,766,0.197,3354
22,767,0.196,2965
22,768,0.588,3767
22,769,-0.390,3298
22,770,-0.587,4129
22,771,0.394,4070
22,772,-0.392,3210
22,773,0.787,3393
22,774,-1.172,4448
22,775,-0.791,3781
22,776,1.195,4406
22,777,-1.378,4201
22,778,0.000,3583
22,779,1.597,4973
22,780,0.786,3470
22,781,-1.365,4108
22,782,-0.395,3920
22,783,-1.190,4502
22,784,-0.602,3389
22,785,0.202,3466
22,786,-0.403,3858
22,787,-1.417,4650
22,788,1.643,4062
22,789,0.404,3785
22,790,-0.604,4179
22,791,-0.405,3035
22,792,0.203,3220
22,793,0.000,3727
22,794,1.014,4258
22,795,0.402,3226
22,796,0.400,3173
22,797,0.797,3805
22,798,-0.791,3953
22,799,0.000,3228
22,800,0.000,3264
22,801,0.398,3629
22,802,2.381,5283
22,803,0.969,4475
22,804,0.384,3564
22,805,0.382,3271
22,806,0.571,3715
22,807,1.894,4540
22,808,-0.372,3762
22,809,-0.373,3046
22,810,0.000,3094
22,811,0.187,3370
22,812,0.561,3286
22,813,-0.186,3083
22,814,-0.559,3981
22,815,-0.562,3185
22,816,0.942,4365
22,817,-0.187,3271
